epoch,loss_G,loss_G_AB,loss_G_BA,loss_cyc,loss_id,loss_D,loss_D_A,loss_D_B,lr_G,lr_D
33,1.6038166284561157,0.8558728907789502,0.2657476152692522,0.034963621092694144,0.02651198474424226,0.1878089713198798,0.2649042734077999,0.11071366976414408,0.0002,0.0002
34,1.8016273123877389,0.9163685781615121,0.2526357557092394,0.0466225232396807,0.03327954187989235,0.16369452433926718,0.25352606177330017,0.07386298584086555,0.0002,0.0002
35,1.7254303182874406,0.9333741664886475,0.2604462674685887,0.03871570687208857,0.02889056796474116,0.2338909102337701,0.2587307223251888,0.20905110985040665,0.0002,0.0002
36,1.5558807849884033,0.8538581856659481,0.25109334928648813,0.032366235075252395,0.025453382304736545,0.1837630889245442,0.2514110505580902,0.11611512729099818,0.0002,0.0002
37,1.5357777731759208,0.8389894536563328,0.25224841066769194,0.03191391059330532,0.02508015664560454,0.19800317926066263,0.25156101158687044,0.1444453490631921,0.0002,0.0002
38,1.6342078277042933,0.9197702833584377,0.2578536016600473,0.03268558957747051,0.025945600920489857,0.2027504358972822,0.2559938558510372,0.1495070063642093,0.0002,0.0002
39,1.515913793018886,0.83150686110769,0.2542457474129541,0.030499257147312164,0.02503371930548123,0.18343149977070944,0.2534295618534088,0.11343344380812985,0.0002,0.0002
40,1.4309756585529871,0.778841495513916,0.2508794835635594,0.028378648151244436,0.02349363187594073,0.22694874661309378,0.2503740170172283,0.20352347514459065,0.0002,0.0002
41,1.4425943068095617,0.7735458442143032,0.25405387580394745,0.029669014470917836,0.023660888895392418,0.19926210386412485,0.25454963956560406,0.14397457454885756,0.0002,0.0002
42,1.3050212519509452,0.6247984256063189,0.26966296775000437,0.02944344308759485,0.023225083148905208,0.26167298214776175,0.2686782308987209,0.2546677344611713,0.0002,0.0002
43,0.9735362189156669,0.34816128867013113,0.28712019324302673,0.023459912676896368,0.020731122099927494,0.2531097935778754,0.2824672545705523,0.22375233897141047,0.0002,0.0002
44,1.2949493442262923,0.6425216368266514,0.24968156218528748,0.028297914192080498,0.02395340028618063,0.2520262918301991,0.2507655641862324,0.25328701734542847,0.0002,0.0002
45,0.9608007754598346,0.3816423075539725,0.25110791410718647,0.02259872294962406,0.020412662465657507,0.23876825826508657,0.2499295324087143,0.22760698625019618,0.0002,0.0002
46,1.0197327903338842,0.42605913962636677,0.2505288975579398,0.023400850860135897,0.021827246461595808,0.2503825234515326,0.2499226736170905,0.25084237328597475,0.0002,0.0002
47,0.8305775438036237,0.2731678805180958,0.25241133996418547,0.02049763740173408,0.0200043898075819,0.252670624426433,0.252653038927487,0.252688216311591,0.0002,0.0002
48,0.8300507409232003,0.25763312195028576,0.2597134368760245,0.02094509851719652,0.020650639863950864,0.2546314724854061,0.2572459578514099,0.2520169998918261,0.0002,0.0002
49,0.8280545132500785,0.255053984267371,0.25217224444661823,0.021512248952473913,0.0211411610777889,0.25123987453324453,0.2507091079439436,0.2517706411225455,0.0002,0.0002
50,0.8258243373462132,0.25995530613831114,0.256344273686409,0.0207379087805748,0.020429128780961037,0.25585529633930754,0.25664294617516653,0.2550676337310246,0.0002,0.0002
51,0.8240704195840018,0.25697894394397736,0.25613099549497875,0.020856367956314768,0.02047936139362199,0.2528849627290453,0.2529207638331822,0.2528491531099592,0.0002,0.0002
52,0.81124176297869,0.2545073628425598,0.25523208933217184,0.020297866314649582,0.019704730649079596,0.25227008972849163,0.25530385971069336,0.2492363154888153,0.0002,0.0002
53,0.8055239915847778,0.2540924442665918,0.2613461698804583,0.019494591813002313,0.019027895161083767,0.25406155415943693,0.25921404361724854,0.24890907747404917,0.0002,0.0002
54,0.8111283012798854,0.25784380946840557,0.2548540937049048,0.02005450427532196,0.019577074529869214,0.2540882868426187,0.2551031836441585,0.25307339429855347,0.0002,0.0002
55,0.8253685661724636,0.2615952321461269,0.26019076790128437,0.020439989598734037,0.01983653674168246,0.2571503392287663,0.25691076687404085,0.25738990732601713,0.0002,0.0002
56,0.8091493504387992,0.2591963197503771,0.2537877985409328,0.019869396995220865,0.019494250948940004,0.25372778943606783,0.25371878913470675,0.2537367854799543,0.0002,0.0002
57,0.8165874821799142,0.2533112977232252,0.25653635604040964,0.020776437063302313,0.019795090226190432,0.2521542821611677,0.25502062695366995,0.24928793523992812,0.0002,0.0002
58,0.8328367641993931,0.2553199359348842,0.2622883554015841,0.0213935486972332,0.020258596166968346,0.25409635049956186,0.25811269879341125,0.2500799873045513,0.0002,0.0002
59,0.8277136853763035,0.2517287028687341,0.25367400263037,0.021893569667424475,0.020675058609672954,0.25250392300742014,0.2544450802462442,0.2505627615111215,0.0002,0.0002
60,0.8295637880052839,0.25704838974135263,0.2595059722661972,0.021297154682023183,0.020007576793432236,0.253837308713368,0.25679791399410795,0.250876716205052,0.0002,0.0002
61,0.8267397625105721,0.2566340161221368,0.2639335095882416,0.020833845383354595,0.019566758668848445,0.25780188185828073,0.26153896536145893,0.25406478132520405,0.0002,0.0002
62,0.8296517133712769,0.267210636820112,0.2559238097497395,0.02089537733367511,0.01951270311006478,0.2580899553639548,0.2553040385246277,0.2608758679458073,0.0002,0.0002
63,0.8212893434933254,0.25878911358969553,0.25940337777137756,0.020657236022608622,0.019304896837898662,0.2563121276242392,0.2581611616270883,0.2544630914926529,0.0002,0.0002
64,0.8135595491954258,0.25715120349611553,0.25694097365651813,0.020382893404790332,0.019127687705414637,0.2530185750552586,0.2548667575631823,0.2511703925473349,0.0002,0.0002
65,0.8133755837168012,0.2584979555436543,0.2534483288015638,0.020528400050742284,0.01922906349812235,0.2544041361127581,0.2506099343299866,0.25819832512310575,0.0002,0.0002
66,0.8180003677095685,0.26237959946904865,0.2541773574692862,0.020539871816124235,0.019208940278206552,0.25515473314694,0.2540442943572998,0.2562651676791055,0.0002,0.0002
67,0.8057656969342913,0.25421486156327383,0.2611143631594522,0.019669925794005394,0.01874744546200548,0.2544911631516048,0.25809052160808016,0.2508918046951294,0.0002,0.0002
68,0.8030927010944912,0.2564780371529715,0.2549667698996408,0.019865915711436952,0.01859774493745395,0.25168604935918537,0.25367950541632517,0.24969259755952017,0.0002,0.0002
69,0.8147363151822772,0.25213861039706637,0.27504242743764606,0.019578251455511366,0.018354552931019237,0.2608014813491276,0.2713498856340136,0.25025308983666555,0.0002,0.0002
70,0.8164776052747454,0.2539279524769102,0.2620559632778168,0.020345799891012057,0.01940713743013995,0.25733689750943867,0.26336809567042757,0.2513056993484497,0.0002,0.0002
71,0.8187568187713623,0.257555222937039,0.2558357162134988,0.0207500159740448,0.019573144348604337,0.25221296719142366,0.2516826774392809,0.2527432569435665,0.0002,0.0002
72,0.8115711382457188,0.25620702121938976,0.2525423914194107,0.02054282171385629,0.019478699724589075,0.2542580280985151,0.25258827209472656,0.25592778835977825,0.0002,0.0002
73,0.8218266367912292,0.2630640651498522,0.25448272483689444,0.020786269967045103,0.019283428256000792,0.25536451595170157,0.2523681265967233,0.2583609138216291,0.0002,0.0002
74,0.8103856784956796,0.26292330026626587,0.25863420750413624,0.019660895690321922,0.018443840954984938,0.25745594927242826,0.25434511474200655,0.26056677954537527,0.0002,0.0002
75,0.8116949881826129,0.26174225551741465,0.25849442396845135,0.01984613575041294,0.0185993883226599,0.25886563318116323,0.26093359504427227,0.25679767557552885,0.0002,0.0002
76,0.8041027954646519,0.25333064794540405,0.25672265887260437,0.019968960966382707,0.018871975264378955,0.2515919804573059,0.2525041422673634,0.250679822904723,0.0002,0.0002
77,0.7947385907173157,0.2558963703257697,0.2522814657006945,0.019605470022984912,0.01810121030679771,0.2505463404314859,0.24973809719085693,0.2513545772859028,0.0002,0.0002
78,0.8010618601526532,0.2532586625644139,0.253388096179281,0.02003310008772782,0.018816822607602392,0.25148309980119976,0.25140181183815,0.25156440266541075,0.0002,0.0002
79,0.8124971730368478,0.25289991923740934,0.25892870128154755,0.020562229678034782,0.01900924848658698,0.25524878076144625,0.2590527704783848,0.2514448080744062,0.0002,0.0002
80,0.8184466872896466,0.25498417232717785,0.2715997440474374,0.019997276631849154,0.01837799698114395,0.2590336969920567,0.2666615332875933,0.2514058692114694,0.0002,0.0002
81,0.8041948846408299,0.25145259712423595,0.25578564405441284,0.020383836967604502,0.018623656460217068,0.25239972131592886,0.25456230342388153,0.2502371349505016,0.0002,0.0002
82,0.8017646670341492,0.2559023882661547,0.2513083836862019,0.020205477784786905,0.01849982514977455,0.25166791677474976,0.2498819146837507,0.2534539188657488,0.0002,0.0002
83,0.8179035527365548,0.268479768718992,0.25250554510525297,0.020335726972137178,0.018712194370371953,0.25844830700329374,0.25041450560092926,0.266482127564294,0.0002,0.0002
84,0.8143792833600726,0.263122307402747,0.26274560179029194,0.01978352665901184,0.01813522486814431,0.2572026550769806,0.2565614325659616,0.25784386907305035,0.0002,0.0002
85,0.8072263683591571,0.2568207425730569,0.25851485558918547,0.020044959549392973,0.01828823611140251,0.2564065967287336,0.25922733545303345,0.25358584948948454,0.0002,0.0002
86,0.8134704232215881,0.2714313396385738,0.25188357489449636,0.019885874752487456,0.018259350476520404,0.25715684464999605,0.25020227261951994,0.2641114039080484,0.0002,0.0002
87,0.8111628123692104,0.26349094935825895,0.25731140800884794,0.019936677866748402,0.018198737874627113,0.2543639540672302,0.25194849712508066,0.2567794216530664,0.0002,0.0002
88,0.7979617544582912,0.25715549503053936,0.2567888583455767,0.01957953827721732,0.017644398978778293,0.2559818071978433,0.2570797290120806,0.2548838896410806,0.0002,0.0002
89,0.8190592186791557,0.2664234553064619,0.26532354950904846,0.019833939416067942,0.017794563568064144,0.26175956215177265,0.26087983165468487,0.2626393011638096,0.0002,0.0002
90,0.7958452957017081,0.2522811996085303,0.25394826914582935,0.019884020622287477,0.018155123772365705,0.25164187380245756,0.25146667872156414,0.2518170688833509,0.0002,0.0002
91,0.7983613014221191,0.25571546810013907,0.2542284258774349,0.019833456192697798,0.018016566655465534,0.25288383449826923,0.25404159086091177,0.251726080264364,0.0002,0.0002
92,0.8103798968451363,0.2564240183149065,0.2654052419321878,0.01993102500481265,0.017848077895385877,0.2584649324417114,0.2637159654072353,0.25321389947618755,0.0002,0.0002
93,0.8299507072993687,0.25348167760031565,0.2819524428674153,0.020412655813353404,0.018078011593648365,0.26160047735486713,0.27279692036764963,0.2504040322133473,0.0002,0.0002
94,0.7842167445591518,0.2532308740275247,0.2529434583016804,0.019284681816186224,0.01703911886683532,0.2521293376173292,0.25417126076562063,0.2500874251127243,0.0002,0.0002
95,0.7968781164714268,0.2591850927897862,0.25376772241933004,0.019619666572128023,0.017545728545103754,0.2521985002926418,0.25165043984140667,0.25274655861513956,0.0002,0.0002
96,0.7862942048481533,0.25490441492625643,0.2534813902207783,0.01914388207452638,0.017293914620365416,0.25503880211285185,0.2511800229549408,0.25889759404318674,0.0002,0.0002
97,0.8087145601000104,0.27585927716323305,0.2524918509381158,0.019340140212859427,0.017392406506197795,0.25838435121944975,0.24936383962631226,0.26740485429763794,0.0002,0.0002
98,0.8022977113723755,0.26181127769606455,0.2513395824602672,0.020149925191487585,0.01752951874264649,0.25301843881607056,0.24946768156119756,0.25656919394220623,0.0002,0.0002
99,0.7985023941312518,0.25791800022125244,0.25718685133116587,0.019774556692157472,0.017130395663636073,0.25219453658376423,0.253557379756655,0.2508316955396107,0.0002,0.0002
100,0.8190960969243731,0.2564379423856735,0.27747668964522226,0.019797897232430323,0.017440499737858772,0.26395138672419954,0.2725836379187448,0.2553191270147051,0.0002,0.0002
101,0.7949803045817784,0.26057697193963186,0.2585032710007259,0.01922918510224138,0.016721641644835472,0.2547762564250401,0.25561623913901194,0.2539362737110683,0.0001980000000002,0.0001980000000002
102,0.7881566200937543,0.2611560480935233,0.2525994288069861,0.019162656739354134,0.016554914015744413,0.2507249968392508,0.2512793413230351,0.25017066087041584,0.0001960000000004,0.0001960000000004
103,0.7928318636757987,0.25101515437875477,0.2581783447946821,0.019855322316288948,0.017017031088471413,0.2536083459854126,0.25656705243246897,0.2506496331521443,0.00019400000000060002,0.00019400000000060002
104,0.8014020664351327,0.26067504925387247,0.2548121192625591,0.019912537719522203,0.017357908987573216,0.25199138266699656,0.25154026065553936,0.2524425004209791,0.0001920000000008,0.0001920000000008
105,0.7957014696938651,0.2518763244152069,0.25143412819930483,0.02053641527891159,0.01740537237908159,0.24972118437290192,0.24924265061106002,0.2501997117485319,0.000190000000001,0.000190000000001
106,0.7950368523597717,0.2560370777334486,0.2520091789109366,0.020207778151546205,0.016982567363551686,0.2497825941869191,0.2491829480443682,0.2503822445869446,0.0001880000000012,0.0001880000000012
107,0.7708691528865269,0.2525193393230438,0.2520509021622794,0.018758508509823253,0.015742768666573932,0.24977660817759378,0.24908348492213658,0.25046972717557636,0.0001860000000014,0.0001860000000014
108,0.7793832165854317,0.252569107072694,0.25214392798287527,0.019412811047264507,0.016108410832073008,0.250039422086307,0.2498727227960314,0.25020612137658255,0.0001840000000016,0.0001840000000016
109,0.7767398868288312,0.2525660651070731,0.2519613227673939,0.019303336473447934,0.0158358242894922,0.24943568238190242,0.24904007358210428,0.2498312975679125,0.00018200000000180003,0.00018200000000180003
110,0.7775348339762006,0.25278328359127045,0.25225071396146503,0.01924012361892632,0.01601992201592241,0.24942259277616227,0.24920511884348734,0.24964006458009994,0.000180000000002,0.000180000000002
111,0.7728765521730695,0.2523283064365387,0.251524065222059,0.018993331119418144,0.015818173065781593,0.24921281422887528,0.24920395016670227,0.249221676162311,0.0001780000000022,0.0001780000000022
112,0.7715965679713658,0.25289641533579144,0.25267349609306883,0.018869508590017046,0.015466314075248582,0.24921494935240066,0.24899307106222426,0.24943682764257705,0.0001760000000024,0.0001760000000024
113,0.7670105440276009,0.2524176708289555,0.2517493835517338,0.018726542592048645,0.01511561098907675,0.24918080866336823,0.24901858610766275,0.2493430290903364,0.0001740000000026,0.0001740000000026
114,0.7663977146148682,0.25289946155888693,0.2521388679742813,0.018450543550508364,0.015370791511876243,0.24913729301520757,0.24881622620991298,0.24945835130555288,0.0001720000000028,0.0001720000000028
115,0.7605206285204206,0.25181367141859873,0.2526894233056477,0.01826032916350024,0.014682846409933907,0.24882957765034266,0.2486683257988521,0.24899083163057054,0.000170000000003,0.000170000000003
116,0.7575035180364337,0.25235941793237415,0.24985595047473907,0.01808742087866579,0.014882786199450493,0.24946264709745133,0.24868507044655935,0.2502402237483433,0.00016800000000319999,0.00016800000000319999
117,0.7636712534087045,0.2544696841921125,0.25639168492385317,0.01794882890369211,0.014664316682943277,0.2496457759823118,0.24966162656034743,0.24962992540427617,0.0001660000000034,0.0001660000000034
118,0.7581256372588021,0.2518459622349058,0.25084826563085827,0.018202201862420355,0.014681875306580747,0.24925434589385986,0.2490760236978531,0.24943266808986664,0.00016400000000360001,0.00016400000000360001
119,0.7648794225284031,0.25414027699402403,0.2540425509214401,0.01826069610459464,0.014817928762308188,0.24905756328787124,0.2489686587027141,0.24914646787302835,0.0001620000000038,0.0001620000000038
120,0.7543911508151463,0.2524688584463937,0.24987611174583435,0.017971980784620558,0.014465273624019963,0.24909331330231257,0.24889538330691202,0.24929124542645045,0.00016000000000400001,0.00016000000000400001
121,0.7638634102685111,0.25351313395159586,0.25273007580212187,0.018428950437477658,0.01466613489070109,0.24899377141680037,0.2485306454556329,0.24945689737796783,0.0001580000000042,0.0001580000000042
122,0.7556705900600978,0.2531019534383501,0.25178088673523497,0.017896131479314396,0.014365286167178835,0.2488014825752803,0.24882179498672485,0.2487811722925731,0.00015600000000440001,0.00015600000000440001
123,0.7633352449962071,0.2536654770374298,0.2607209597315107,0.01790476670222623,0.013980228187782424,0.2500586083957127,0.2513299584388733,0.24878726261002676,0.0001540000000046,0.0001540000000046
124,0.7465280549866813,0.25219675047057016,0.2501642235687801,0.017514817416667938,0.01380378273980958,0.25046752606119427,0.25151370040008,0.24942136236599513,0.0001520000000048,0.0001520000000048
125,0.7600592204502651,0.2545567240033831,0.2526127461876188,0.01819340671811785,0.014191138158951486,0.24999063994203294,0.2516693877322333,0.24831189853804453,0.000150000000005,0.000150000000005
126,0.7572373407227653,0.2522542710815157,0.2667212592703955,0.01725583789604051,0.013140685457204069,0.2568818117891039,0.26328256726264954,0.2504810563155583,0.0001480000000052,0.0001480000000052
127,0.7454502923148019,0.2559024670294353,0.2536545715161732,0.017109386356813566,0.012959877561245645,0.250006303191185,0.2511099598237446,0.24890264655862535,0.0001460000000054,0.0001460000000054
128,0.7365531751087734,0.2509590025459017,0.25184312037059237,0.01690487882920674,0.012940455760274614,0.24851123350007193,0.2488842053072793,0.24813825743538992,0.00014400000000560002,0.00014400000000560002
129,0.8758407405444554,0.36302479675837923,0.2514062907014574,0.018940138231430734,0.014401650987565517,0.2507771870919636,0.24856806652886526,0.2529863097837993,0.0001420000000058,0.0001420000000058
130,0.8209142344338554,0.3102020344563893,0.2530523197991507,0.018696138901369914,0.014139698153095586,0.23650714542184556,0.24850729959351675,0.2245069912501744,0.000140000000006,0.000140000000006
131,1.1050659673554557,0.5641785774912152,0.2519918041569846,0.02114622374730451,0.015486675979835647,0.23199792206287384,0.24843403484140122,0.2155618103487151,0.0001380000000062,0.0001380000000062
132,0.8306029694420951,0.3090382367372513,0.25395069803510395,0.019664421943681582,0.014193961662905557,0.27464209284101215,0.24830849042960576,0.3009756931236812,0.00013600000000640002,0.00013600000000640002
133,0.7368455444063459,0.25332549640110563,0.25611528754234314,0.01658795720764569,0.012305033659296376,0.25459987350872587,0.2566072813102177,0.2525924699647086,0.0001340000000066,0.0001340000000066
134,0.7266163144792829,0.2501715528113501,0.2561411644731249,0.01608973794749805,0.011881243171436446,0.25039572162287577,0.24996209570339747,0.2508293390274048,0.00013200000000680002,0.00013200000000680002
135,0.7278431739125933,0.2503054418734142,0.25112312180655344,0.01647749569799219,0.012327931821346283,0.24946854369980948,0.2483822660786765,0.2505548213209425,0.00013000000000699998,0.00013000000000699998
136,0.7306853873389108,0.2500171256916864,0.2540745586156845,0.016529014334082603,0.012260708824864455,0.24937135406902858,0.24819332361221313,0.250549384525844,0.00012800000000720002,0.00012800000000720002
137,0.7327032089233398,0.2502585883651461,0.25158896829400745,0.016846823639103344,0.012477483999516283,0.25036609385694775,0.25042799966675894,0.2503041795321873,0.0001260000000074,0.0001260000000074
138,0.7305905222892761,0.25046790497643606,0.25205715213503155,0.016602598396795138,0.012407901164676462,0.24948412605694362,0.2486699798277446,0.25029827441487995,0.0001240000000076,0.0001240000000076
139,0.732715266091483,0.25038968665259226,0.2524387964180538,0.016690309824688093,0.01259673892387322,0.24945091775485448,0.24868647967066085,0.2502153494528362,0.0001220000000078,0.0001220000000078
140,0.7292250650269645,0.25075400301388334,0.25286491002355305,0.01649100493107523,0.012139219790697098,0.24924778299672262,0.24838421387331827,0.2501113542488643,0.000120000000008,0.000120000000008
141,0.7255941203662327,0.25070001610687803,0.25109768552439554,0.0163766619350229,0.012005959637463093,0.24931995357785905,0.2485595771244594,0.25008033428873333,0.00011800000000819999,0.00011800000000819999
142,0.7289104291370937,0.25059081401143757,0.25644905865192413,0.01627728821975844,0.011819534402872835,0.250187839780535,0.2502878797905786,0.2500878018992288,0.0001160000000084,0.0001160000000084
143,0.7253536837441581,0.25056070515087675,0.2525971382856369,0.016309575576867377,0.011820018291473389,0.24923970869609288,0.24839781011853898,0.25008160727364676,0.0001140000000086,0.0001140000000086
144,0.7237443838800702,0.2505172107900892,0.25267533532210756,0.016250590926834514,0.01160918761576925,0.24910752049514226,0.24817379670483725,0.25004124854292187,0.00011200000000879999,0.00011200000000879999
145,0.7242511681147984,0.25059077569416593,0.25334765229906353,0.016211993992328644,0.011638563791556018,0.24927259343011038,0.24847720563411713,0.250067983354841,0.00011000000000900002,0.00011000000000900002
146,0.7228798695972988,0.2504710214478629,0.25349106958934237,0.0161338709294796,0.011515808025641101,0.24903315092836106,0.24801695559706008,0.2500493441309248,0.00010800000000919998,0.00010800000000919998
147,0.7243796246392387,0.2505714552743094,0.25565695975508007,0.01612071692943573,0.01138880689229284,0.24934185402733938,0.24867163598537445,0.250012069940567,0.00010600000000940001,0.00010600000000940001
148,0.7150694217000689,0.25046518445014954,0.2508857675961086,0.015827970579266548,0.011087753543896335,0.24914580583572388,0.24828545323440007,0.2500061499220984,0.0001040000000096,0.0001040000000096
149,0.7217261620930263,0.25063471708978924,0.2549023074763162,0.015974778016763076,0.011288267959441458,0.24942993904863084,0.24885918200016022,0.25000069609710146,0.0001020000000098,0.0001020000000098
150,0.7186752302306039,0.2504175901412964,0.253984734416008,0.015851390281958238,0.011151800730398722,0.2490767708846501,0.2481739159141268,0.24997962798391068,0.00010000000001000001,0.00010000000001000001
151,0.7195360149656024,0.25062044177736553,0.25438313824789865,0.015943443668740138,0.011019600023116385,0.24904980616910116,0.2481186581509454,0.24998095418725694,9.80000000102e-05,9.80000000102e-05
152,0.7160692640713283,0.2504525865827288,0.25323718999113354,0.01582702076328652,0.010821858021829809,0.24871594778129033,0.24739342502185277,0.2500384726694652,9.60000000104e-05,9.60000000104e-05
153,0.7215703044618879,0.2504204085894993,0.2580127034868513,0.01587523067636149,0.010876975421394621,0.24886493597711837,0.24770582148006984,0.25002405260290417,9.400000001060001e-05,9.400000001060001e-05
154,0.7167218327522278,0.25058043003082275,0.2529186670269285,0.01586965232023171,0.010905242658087186,0.24901189548628672,0.24796427360602788,0.2500595194952829,9.200000001080001e-05,9.200000001080001e-05
155,0.7164648345538548,0.25027023042951313,0.2529554239341191,0.015874721642051424,0.010898393445781298,0.24970190865652903,0.24934157516275132,0.25006224640778135,9.0000000011e-05,9.0000000011e-05
156,0.7133657847132001,0.25039995993886677,0.25364463669913156,0.015598810943109649,0.01066661493054458,0.24887817672320775,0.24770600029400416,0.2500503488949367,8.80000000112e-05,8.80000000112e-05
157,0.7173488736152649,0.25055683510644094,0.25574002095631193,0.01577270177326032,0.010664996158863817,0.2489131305898939,0.2476977003472192,0.25012855870383127,8.600000001140001e-05,8.600000001140001e-05
158,0.7126841459955487,0.250191541654723,0.25227126266275135,0.015770572370716503,0.010503121784755163,0.2489676879984992,0.2479011459009988,0.25003423009599957,8.40000000116e-05,8.40000000116e-05
159,0.7146396466663906,0.25044909545353483,0.254400623696191,0.01571481129420655,0.010528361291757651,0.24882544789995467,0.24762169591018132,0.25002920840467724,8.20000000118e-05,8.20000000118e-05
