wavelength,flux_mjy,flux_normalized,instrument
2.774986366694888,0.029003464586484434,0.4392539584322403,NIRISS_SOSS
2.7739972405134665,0.029906911540246786,0.45293655312675796,NIRISS_SOSS
2.773008088682614,0.030011261928826454,0.454516927123488,NIRISS_SOSS
2.77201891153374,0.02995983645985289,0.45373809462423553,NIRISS_SOSS
2.77102970932987,0.030095967678132777,0.45579978543766714,NIRISS_SOSS
2.7700404822635054,0.029891316415232808,0.4527003668472116,NIRISS_SOSS
2.769051230526218,0.029868602759112326,0.45235637127621214,NIRISS_SOSS
2.7680619543091423,0.030076770895377882,0.45550905248784634,NIRISS_SOSS
2.767072653802769,0.030118469387516555,0.456140571101009,NIRISS_SOSS
2.7660833291970213,0.030154841614010632,0.45669142406607033,NIRISS_SOSS
2.76509398068123,0.030031226203298185,0.4548192836424062,NIRISS_SOSS
2.7641046084441445,0.027916061426206763,0.4227853692697484,NIRISS_SOSS
2.763115212673928,0.030174916641035786,0.45699545791899643,NIRISS_SOSS
2.7621257935581616,0.030472626517980765,0.4615042379484483,NIRISS_SOSS
2.761136351283843,0.03002909757667003,0.45478704584992957,NIRISS_SOSS
2.760146886037389,0.02914673864325023,0.44142382666944213,NIRISS_SOSS
2.7591573980046356,0.030268357961497138,0.45841061540031713,NIRISS_SOSS
2.7581678873708393,0.030340165639533612,0.45949813398725337,NIRISS_SOSS
2.757178354320677,0.03046799627922744,0.46143411354331665,NIRISS_SOSS
2.7561887990382465,0.03057374699122485,0.4630356952686095,NIRISS_SOSS
2.755199221707072,0.029556419027783873,0.44762838647511116,NIRISS_SOSS
2.7542096225100967,0.030915812496318758,0.4682162359142826,NIRISS_SOSS
2.753220001629691,0.030739633052620285,0.4655480195772934,NIRISS_SOSS
2.752230359247648,0.030863633074589492,0.4674259848918593,NIRISS_SOSS
2.751240695545191,0.03107544717021144,0.47063388371636883,NIRISS_SOSS
2.7502510107029647,0.03096521131966854,0.46896437511101835,NIRISS_SOSS
2.749261304901047,0.031033492549588555,0.46999848606833355,NIRISS_SOSS
2.7482715783189398,0.0312037298753789,0.47257670974927873,NIRISS_SOSS
2.7472818311355773,0.03145682075721536,0.476409740501804,NIRISS_SOSS
2.746292063529322,0.031408875823723856,0.4756836202908852,NIRISS_SOSS
2.74530227567797,0.03049527384742394,0.46184722900995306,NIRISS_SOSS
2.7443124677587467,0.03180529461129851,0.48168733481677733,NIRISS_SOSS
2.743322639948312,0.031186539256196254,0.47231635990378484,NIRISS_SOSS
2.7423327924227587,0.03152835842395673,0.47749316980037804,NIRISS_SOSS
2.7413429253576136,0.03163397843183999,0.4790927720276921,NIRISS_SOSS
2.7403530389278394,0.031616486615118344,0.4788278605819494,NIRISS_SOSS
2.7393631333078354,0.029689114383479404,0.44963804156583426,NIRISS_SOSS
2.7383732086714367,0.03166131167911496,0.4795067307472285,NIRISS_SOSS
2.737383265191918,0.03191572824574432,0.48335983883538297,NIRISS_SOSS
2.7363933030419902,0.030347933208385296,0.4596157728767496,NIRISS_SOSS
2.7354033223938066,0.0316413178396623,0.4792039264702549,NIRISS_SOSS
2.734413323418958,0.031765126056219395,0.4810789869150847,NIRISS_SOSS
2.7334233062884787,0.030151289030631745,0.4566376206210652,NIRISS_SOSS
2.732433271172844,0.03167894970358208,0.47977385649156856,NIRISS_SOSS
2.731443218241972,0.03167965495399579,0.4797845374236684,NIRISS_SOSS
2.7304531476652247,0.031767728760594895,0.48111840455762733,NIRISS_SOSS
2.729463059611409,0.03176594717127181,0.4810914226031049,NIRISS_SOSS
2.728472954248778,0.031673061576811996,0.4796846815247712,NIRISS_SOSS
2.727482831745028,0.03139035664370814,0.4754031495524819,NIRISS_SOSS
2.726492692267306,0.03164389317530099,0.4792429296165932,NIRISS_SOSS
2.725502535982205,0.0315609961559878,0.4779874642990973,NIRISS_SOSS
2.724512363055768,0.0317236355872438,0.48045061878753237,NIRISS_SOSS
2.723522173653486,0.031918839735851676,0.48340696197621336,NIRISS_SOSS
2.722531967940302,0.03171607888312172,0.48033617341882734,NIRISS_SOSS
2.7215417460806104,0.031670111419126554,0.47964000174393095,NIRISS_SOSS
2.720551508238257,0.03186041538910192,0.4825221323207036,NIRISS_SOSS
2.719561254576541,0.03181140472661516,0.48177987177322656,NIRISS_SOSS
2.7185709852582143,0.03204481671068376,0.4853148680024506,NIRISS_SOSS
2.7175807004454855,0.03190968523396195,0.4832683181538332,NIRISS_SOSS
2.7165904003000185,0.03214946875795653,0.4868998105835526,NIRISS_SOSS
2.715600084982933,0.03219861091548623,0.48764406260752907,NIRISS_SOSS
2.7146097546548047,0.03201658378762786,0.4848872838021756,NIRISS_SOSS
2.7136194094756707,0.03157727817475131,0.4782340535012877,NIRISS_SOSS
2.712629049605024,0.032116996368355376,0.48640802017590906,NIRISS_SOSS
2.7116386752018187,0.03196919198559606,0.48416954070022195,NIRISS_SOSS
2.7106482864244703,0.031856525188160144,0.48246321569859885,NIRISS_SOSS
2.709657883430854,0.027797875070121825,0.4209954512208825,NIRISS_SOSS
2.7086674663783095,0.027771460003867925,0.4205953982417056,NIRISS_SOSS
2.7076770354236386,0.027813557111816354,0.42123295384302895,NIRISS_SOSS
2.7066865907231055,0.03250675926329144,0.4923109320139126,NIRISS_SOSS
2.7056961324324433,0.03248947914523623,0.49204922671883333,NIRISS_SOSS
2.704705660706847,0.032487701042337856,0.4920222975657909,NIRISS_SOSS
2.7037151757009807,0.032333332709600815,0.48968440786267836,NIRISS_SOSS
2.702724677568974,0.03283728847292563,0.49731675686205695,NIRISS_SOSS
2.701734166464427,0.0326748854217087,0.4948571823206847,NIRISS_SOSS
2.700743642540408,0.031726418004941796,0.4804927581665783,NIRISS_SOSS
2.6997531059494535,0.03271828491350069,0.4955144623675817,NIRISS_SOSS
2.6987625568435742,0.03275130328310403,0.49601452157623227,NIRISS_SOSS
2.6977719953742496,0.03172850558651325,0.48052437433664236,NIRISS_SOSS
2.6967814216924344,0.03271771082998061,0.49550576794219964,NIRISS_SOSS
2.6957908359485536,0.03272888483229559,0.49567499685393024,NIRISS_SOSS
2.6948002382925096,0.033033501075484556,0.5002883729636886,NIRISS_SOSS
2.6938096288736766,0.03236496442037935,0.4901634662913715,NIRISS_SOSS
2.6928190078409093,0.03297919113792277,0.49946585553701744,NIRISS_SOSS
2.691828375342534,0.03297854748740177,0.4994561075278321,NIRISS_SOSS
2.6908377315263574,0.03299330156464874,0.4996795562408099,NIRISS_SOSS
2.6898470765396656,0.033124858413185444,0.501671968778502,NIRISS_SOSS
2.6888564105292225,0.0329137625099751,0.49847494689108296,NIRISS_SOSS
2.687865733641272,0.033304399486217016,0.5043910965846,NIRISS_SOSS
2.68687504602154,0.033443748462975716,0.5065015199604771,NIRISS_SOSS
2.685884347815234,0.03357020796536308,0.508416733808098,NIRISS_SOSS
2.6848936391670444,0.0335106424162762,0.5075146207814084,NIRISS_SOSS
2.683902920221145,0.0316403571092437,0.4791893763244232,NIRISS_SOSS
2.682912191121193,0.033326672739461716,0.5047284223073847,NIRISS_SOSS
2.681921452010333,0.03327546884848304,0.5039529455800287,NIRISS_SOSS
2.6809307030311946,0.03242658370727193,0.49109668292839176,NIRISS_SOSS
2.679939944325894,0.03352002437362485,0.5076567093891658,NIRISS_SOSS
2.678949176036038,0.03346102219853181,0.5067631285933802,NIRISS_SOSS
2.6779583983027124,0.033642768126954284,0.5095156486673343,NIRISS_SOSS
2.676967611266521,0.033377049796034175,0.5054913767278001,NIRISS_SOSS
2.6759768150674774,0.0333913580005689,0.5057080727525524,NIRISS_SOSS
2.6749860098452984,0.03335989069708671,0.5052315042524504,NIRISS_SOSS
2.673995195738739,0.03342010233613019,0.5061434022332822,NIRISS_SOSS
2.673004372849016,0.033702087705003485,0.510414036492449,NIRISS_SOSS
2.672013541312398,0.03349674748171991,0.5073041836804265,NIRISS_SOSS
2.671022701308069,0.03357894253216021,0.508549017764361,NIRISS_SOSS
2.670031852973381,0.033306557363312436,0.5044237773718606,NIRISS_SOSS
2.6690409964446724,0.03159763513156008,0.478542357146641,NIRISS_SOSS
2.668050131858021,0.033378657913652375,0.5055157314743619,NIRISS_SOSS
2.667059259348911,0.03328828343185828,0.5041470208932192,NIRISS_SOSS
2.6660683790523554,0.03304784243517384,0.5005055711192412,NIRISS_SOSS
2.66507749110286,0.03339887185201373,0.5058218691226505,NIRISS_SOSS
2.664086595634431,0.03055580370416617,0.46276394635929174,NIRISS_SOSS
2.663095692780578,0.033541378933716136,0.507980121615409,NIRISS_SOSS
2.6621047826743114,0.03377451219000494,0.5115108965461659,NIRISS_SOSS
2.661113865448146,0.03397371455178572,0.5145277921891104,NIRISS_SOSS
2.6601229412341008,0.03404052292417363,0.5155395968974857,NIRISS_SOSS
2.659132010163699,0.03420630000631865,0.518050270728621,NIRISS_SOSS
2.658141072367971,0.033705457573361686,0.5104650727405952,NIRISS_SOSS
2.6571501279774523,0.03338968033106043,0.5056826646510361,NIRISS_SOSS
2.656159177122186,0.03360858632386982,0.5089979693995204,NIRISS_SOSS
2.6551682199317255,0.03316683974216843,0.5023077709214161,NIRISS_SOSS
2.6541772565351316,0.0318140302962731,0.4818196357077025,NIRISS_SOSS
2.6531862870609757,0.03418171999504523,0.5176780094348724,NIRISS_SOSS
2.652195311637341,0.03396568180881923,0.5144061372697617,NIRISS_SOSS
2.6512043303918222,0.03397130407705978,0.5144912858413285,NIRISS_SOSS
2.650213343451525,0.03442041342314622,0.5212929924943094,NIRISS_SOSS
2.649222350943071,0.03427206399196563,0.5190462583262951,NIRISS_SOSS
2.6482313529925943,0.03443110386364252,0.5214548979208622,NIRISS_SOSS
2.6472403497257466,0.03267190700479093,0.4948120745571935,NIRISS_SOSS
2.646249341267692,0.03470168306024256,0.5255527870823993,NIRISS_SOSS
2.645258327743115,0.034364071066600756,0.5204396943282851,NIRISS_SOSS
2.644267309276216,0.03441596684061831,0.5212256495404682,NIRISS_SOSS
2.643276285990714,0.03437704873283344,0.5206362395116,NIRISS_SOSS
2.6422852580098493,0.03271827243687952,0.49551427341066506,NIRISS_SOSS
2.641294225456381,0.03369003485139192,0.5102314974842731,NIRISS_SOSS
2.6403031884525885,0.03290458797186897,0.49833599962263203,NIRISS_SOSS
2.6393121471202754,0.03260596667734568,0.4938134162843421,NIRISS_SOSS
2.6383211015807673,0.034138981400970415,0.517030738603858,NIRISS_SOSS
2.637330051954913,0.0334628756049034,0.5067911982084042,NIRISS_SOSS
2.6363389983630863,0.03471788804945521,0.5257982096813714,NIRISS_SOSS
2.6353479409251865,0.03467148062974461,0.5250953749304497,NIRISS_SOSS
2.6343568797606394,0.03460656537175913,0.5241122412104161,NIRISS_SOSS
2.633365814988398,0.03452733585171174,0.5229123197251148,NIRISS_SOSS
2.6323747467269425,0.03435506342998256,0.5203032747626548,NIRISS_SOSS
2.6313836750942823,0.03428950738107083,0.5193104363416521,NIRISS_SOSS
2.6303926002079567,0.03441596932132437,0.521225687110461,NIRISS_SOSS
2.629401522185037,0.03442996855980642,0.5214377038817658,NIRISS_SOSS
2.6284104411421225,0.03421952266537403,0.5182505262985636,NIRISS_SOSS
2.627419357195348,0.03357089310118985,0.508427110107215,NIRISS_SOSS
2.6264282704603796,0.032457943575486,0.49157162433436996,NIRISS_SOSS
2.6254371810524186,0.03156722007502848,0.4780817247991638,NIRISS_SOSS
2.6244460890861996,0.033964493704742,0.5143881435774083,NIRISS_SOSS
2.6234549946759946,0.03432214839960487,0.5198047806140607,NIRISS_SOSS
2.6224638979356114,0.03464877832860563,0.5247515513292698,NIRISS_SOSS
2.6214727989783944,0.03466481974190291,0.5249944965908149,NIRISS_SOSS
2.620481697917227,0.034774239481810666,0.5266516452994388,NIRISS_SOSS
2.6194905948645326,0.034713598832442,0.5257332500091912,NIRISS_SOSS
2.618499489932273,0.03484229862899643,0.5276823928406411,NIRISS_SOSS
2.617508383231951,0.03488638034414257,0.5283500050776098,NIRISS_SOSS
2.6165172748746115,0.03544530999846631,0.5368149269980508,NIRISS_SOSS
2.6155261649708423,0.03484195459804443,0.52767718253354,NIRISS_SOSS
2.614535053630774,0.03506265912993512,0.531019725938582,NIRISS_SOSS
2.613543940964082,0.03520859384685844,0.533229889551626,NIRISS_SOSS
2.6125528270799854,0.03491783373496728,0.5288263628721992,NIRISS_SOSS
2.6115617120872505,0.035469961268991226,0.5371882675045329,NIRISS_SOSS
2.6105705960941905,0.03538324430155134,0.5358749495353079,NIRISS_SOSS
2.609579479208665,0.03348840701127117,0.5071778682656295,NIRISS_SOSS
2.608588361538084,0.033844113483414075,0.5125649997051455,NIRISS_SOSS
2.6075972431894043,0.0356702370354855,0.5402214197318587,NIRISS_SOSS
2.606606124269135,0.03538592317205786,0.5359155207046801,NIRISS_SOSS
2.605615004883335,0.033632628715904785,0.5093620885150159,NIRISS_SOSS
2.6046238851376162,0.03522875088973323,0.5335351655246614,NIRISS_SOSS
2.6036327651371427,0.03551864152078272,0.5379255240220475,NIRISS_SOSS
2.602641644986632,0.03532576757224419,0.5350044714311966,NIRISS_SOSS
2.601650524790356,0.035501559329170006,0.5376668162989682,NIRISS_SOSS
2.6006594046521423,0.035594419171040954,0.5390731673574626,NIRISS_SOSS
2.5996682846753747,0.03543448241180523,0.5366509445094427,NIRISS_SOSS
2.5986771649629943,0.03528158186763905,0.5343352842864659,NIRISS_SOSS
2.597686045617498,0.03506518203430044,0.5310579350196353,NIRISS_SOSS
2.5966949267409447,0.03527068986244306,0.5341703261869487,NIRISS_SOSS
2.5957038084349513,0.03510443558275092,0.5316524252567576,NIRISS_SOSS
2.594712690800694,0.03518097649733094,0.532811628137884,NIRISS_SOSS
2.593721573938912,0.0354023555609974,0.5361643872449744,NIRISS_SOSS
2.5927304579499055,0.034993462647502395,0.5299717535928118,NIRISS_SOSS
2.59173934293354,0.034564601896300104,0.52347670945696,NIRISS_SOSS
2.59074822898924,0.03588203114884996,0.5434290159274987,NIRISS_SOSS
2.589757116216001,0.03589227246410915,0.5435841194067308,NIRISS_SOSS
2.588766004712379,0.034122179799646955,0.5167762803867259,NIRISS_SOSS
2.587774894576499,0.035844966493609604,0.5428676762129377,NIRISS_SOSS
2.5867837859060527,0.033296986350929904,0.5042788255485122,NIRISS_SOSS
2.5857926787982985,0.035234842055423224,0.53362741549131,NIRISS_SOSS
2.5848015733500675,0.03572996683885484,0.5411260203697628,NIRISS_SOSS
2.5838104696577564,0.0357425810204886,0.5413170606228501,NIRISS_SOSS
2.582819367817335,0.035990236707068295,0.5450677760014907,NIRISS_SOSS
2.5818282679243443,0.03574928383272487,0.5414185739023629,NIRISS_SOSS
2.5808371700738975,0.03618734667781991,0.5480529826357166,NIRISS_SOSS
2.57984607436068,0.036685280468362017,0.5555941295866472,NIRISS_SOSS
2.578854980878954,0.03493478368339525,0.5290830677882621,NIRISS_SOSS
2.5778638897225536,0.034639759768326304,0.5246149663261147,NIRISS_SOSS
2.5768728009848907,0.03677512032235392,0.5569547432944768,NIRISS_SOSS
2.5758817147589546,0.03636648552795719,0.5507660188247955,NIRISS_SOSS
2.5748906311373085,0.03669256248200245,0.5557044148012766,NIRISS_SOSS
2.5738995502120985,0.03671849444746118,0.5560971512774211,NIRISS_SOSS
2.5729084720750466,0.03669424012702936,0.5557298225320227,NIRISS_SOSS
2.5719173968174567,0.036150795288730664,0.5474994162748505,NIRISS_SOSS
2.570926324530212,0.036159199864499995,0.547626702556964,NIRISS_SOSS
2.5699352553037795,0.035270622315967115,0.5341693032037513,NIRISS_SOSS
2.568944189228209,0.03681993872176944,0.5576335125254822,NIRISS_SOSS
2.5679531263931303,0.0361890628160983,0.5480789733420942,NIRISS_SOSS
2.566962066887765,0.0356853611518994,0.5404504726432027,NIRISS_SOSS
2.5659710108008977,0.036571030538843606,0.5538638282413745,NIRISS_SOSS
2.564979958220965,0.03462132566280937,0.5243357840306919,NIRISS_SOSS
2.563988909235828,0.03650101905472197,0.552803512793734,NIRISS_SOSS
2.562997863933244,0.036267555482385735,0.5492677352664446,NIRISS_SOSS
2.5620068224264774,0.036131544315493,0.5472078626167315,NIRISS_SOSS
2.561015784785659,0.03622616092572058,0.5486408197192174,NIRISS_SOSS
2.5600247510890517,0.03636695585417624,0.55077314185842,NIRISS_SOSS
2.5590337214225523,0.036439114166458994,0.5518659707585493,NIRISS_SOSS
2.558042695871673,0.034873947117717144,0.5281617053692363,NIRISS_SOSS
2.5570516745215097,0.034559465000008484,0.5233989117847743,NIRISS_SOSS
2.556060657456754,0.03662886526511352,0.5547397281661283,NIRISS_SOSS
2.555069644761694,0.03671729185480988,0.5560789381573682,NIRISS_SOSS
2.554078636520211,0.03672172223563937,0.5561460357384489,NIRISS_SOSS
2.553087632815783,0.036016489609395005,0.5454653730276307,NIRISS_SOSS
2.552096633731486,0.036183571673612996,0.5479958106542093,NIRISS_SOSS
2.5511056393499945,0.03652870245006283,0.5532227744633202,NIRISS_SOSS
2.550114649753581,0.036816714194729545,0.557584677453999,NIRISS_SOSS
2.549123665024118,0.037025948260340696,0.560753502036473,NIRISS_SOSS
2.5481326852430786,0.036647721001514234,0.5550252960102207,NIRISS_SOSS
2.5471417104915375,0.03677359545427219,0.556931649352062,NIRISS_SOSS
2.5461507408501722,0.037045375450308074,0.5610477244756213,NIRISS_SOSS
2.545159776399264,0.03698480647168126,0.5601304146300787,NIRISS_SOSS
2.544168817218696,0.03689224649223909,0.5587286049517507,NIRISS_SOSS
2.543177863387958,0.036820038831180256,0.5576350286703844,NIRISS_SOSS
2.542186914986145,0.03559019819963918,0.5390092412568019,NIRISS_SOSS
2.5411959720919595,0.03588108943586419,0.5434147537983839,NIRISS_SOSS
2.5402050347837113,0.037024759365904575,0.5607354963742299,NIRISS_SOSS
2.539214103139317,0.03745052450280298,0.567183657806372,NIRISS_SOSS
2.538223177236304,0.036520424313299917,0.5530974030846454,NIRISS_SOSS
2.5372322571518104,0.03755912897767758,0.5688284594248089,NIRISS_SOSS
2.5362413429625827,0.038045686917572555,0.5761973204954651,NIRISS_SOSS
2.535250434744982,0.037890103346860986,0.5738410261604109,NIRISS_SOSS
2.5342595325749793,0.037932260780016006,0.5744794953796818,NIRISS_SOSS
2.533268636528161,0.0378415077161034,0.573105051218206,NIRISS_SOSS
2.532277746679728,0.03803617004703051,0.5760531886437336,NIRISS_SOSS
2.5312868631044956,0.03829624812128216,0.579992039579139,NIRISS_SOSS
2.530295985876895,0.03847289767909314,0.5826673757374246,NIRISS_SOSS
2.5293051150709744,0.03791598009498967,0.5742329263767794,NIRISS_SOSS
2.5283142507604004,0.03664330680396877,0.5549584435230163,NIRISS_SOSS
2.527323393018458,0.037973527401290355,0.57510447336091,NIRISS_SOSS
2.526332541918052,0.03744535662736031,0.5671053909586956,NIRISS_SOSS
2.525341697531706,0.03800515237633392,0.5755834297777127,NIRISS_SOSS
2.524350859931566,0.03783007070855686,0.5729318391240971,NIRISS_SOSS
2.5233600291894005,0.038596300346940726,0.5845362941961666,NIRISS_SOSS
2.5223692053766005,0.03825671454939456,0.5793933084209764,NIRISS_SOSS
2.521378388564179,0.03854385386636648,0.5837419985998807,NIRISS_SOSS
2.5203875788227768,0.038274280522738756,0.5796593429597862,NIRISS_SOSS
2.519396776222659,0.03852010122636127,0.5833822677437828,NIRISS_SOSS
2.518405980833715,0.03822299190979382,0.5788825831285122,NIRISS_SOSS
2.5174151927254638,0.03834139528930499,0.5806757879708837,NIRISS_SOSS
2.5164244119670514,0.038126974913455056,0.5774284173479788,NIRISS_SOSS
2.515433638627253,0.038115887873255684,0.5772605054669567,NIRISS_SOSS
2.5144428727744734,0.03805688793927816,0.5763669586125942,NIRISS_SOSS
2.513452114476749,0.037972324360163276,0.5750862534487456,NIRISS_SOSS
2.5124613638017457,0.03799047983268139,0.5753612158811477,NIRISS_SOSS
2.511470620816763,0.03822834298633412,0.5789636245346238,NIRISS_SOSS
2.510479885588733,0.03833657081048203,0.5806027218234227,NIRISS_SOSS
2.5094891581842234,0.03891002726054365,0.5892876503059132,NIRISS_SOSS
2.5084984386694336,0.03911413512412916,0.5923788391795647,NIRISS_SOSS
2.507507727110202,0.038665055386592616,0.585577580944486,NIRISS_SOSS
2.5065170235720022,0.039040622176743464,0.5912654944948667,NIRISS_SOSS
2.5055263281199456,0.03768370160551233,0.5707150967858576,NIRISS_SOSS
2.5045356408187813,0.034944681558955595,0.5292329699148508,NIRISS_SOSS
2.5035449617328975,0.037739161862491634,0.5715550356607871,NIRISS_SOSS
2.5025542909263234,0.03898974307981435,0.590494936734054,NIRISS_SOSS
2.5015636284627276,0.03884266094051623,0.5882673955481128,NIRISS_SOSS
2.500572974405423,0.03894472743640665,0.589813180266676,NIRISS_SOSS
2.499582328817363,0.03749010703729453,0.5677831304972414,NIRISS_SOSS
2.4985916917611433,0.03874969858771835,0.5868594919740456,NIRISS_SOSS
2.4976010632990073,0.039096925415149184,0.5921182002214023,NIRISS_SOSS
2.4966104434928407,0.03918116199435074,0.5933939530111678,NIRISS_SOSS
2.4956198324041767,0.03904284887007348,0.5912992174956656,NIRISS_SOSS
2.494629230094195,0.0393615602310456,0.5961260624571317,NIRISS_SOSS
2.493638636623723,0.038949460770768246,0.5898848660423085,NIRISS_SOSS
2.4926480520532355,0.03906988592468323,0.5917086904131604,NIRISS_SOSS
2.4916574764428594,0.03895925977262876,0.5900332707386883,NIRISS_SOSS
2.4906669098523695,0.03933409446358765,0.5957100967354741,NIRISS_SOSS
2.4896763523411933,0.03932176809023972,0.5955234153040181,NIRISS_SOSS
2.4886858039684085,0.039004514700422835,0.5907186511391171,NIRISS_SOSS
2.487695264792748,0.03825017317382728,0.579294240080263,NIRISS_SOSS
2.486704734872597,0.03767041448499582,0.5705138649548935,NIRISS_SOSS
2.4857142142659936,0.036807981419849325,0.5574524206361007,NIRISS_SOSS
2.4847237030306357,0.03882830602803584,0.5880499921371803,NIRISS_SOSS
2.483733201223873,0.03857178231169858,0.5841649715219054,NIRISS_SOSS
2.482742708902716,0.03773081577449225,0.5714286351688659,NIRISS_SOSS
2.4817522261238314,0.03804422960249452,0.5761752496351097,NIRISS_SOSS
2.4807617529435433,0.038143984113162464,0.5776860196174927,NIRISS_SOSS
2.479771289417838,0.037578415860619975,0.5691205569310569,NIRISS_SOSS
2.4787808356023624,0.03841348999340091,0.5817676535327273,NIRISS_SOSS
2.477790391552422,0.03960943542974496,0.5998801023202386,NIRISS_SOSS
2.4767999573229873,0.03953577064920316,0.5987644581407806,NIRISS_SOSS
2.4758095329686913,0.039487591606695606,0.5980347923771676,NIRISS_SOSS
2.4748191185438317,0.03958841168390055,0.5995617002356982,NIRISS_SOSS
2.473828714102368,0.03817729838064386,0.5781905601636691,NIRISS_SOSS
2.4728383196979293,0.03949944047991365,0.5982142421269886,NIRISS_SOSS
2.4718479353838085,0.03971234299757957,0.6014386249715308,NIRISS_SOSS
2.4708575612129664,0.03988514535273611,0.6040556957115656,NIRISS_SOSS
2.4698671972380337,0.037937280659932,0.5745555208530311,NIRISS_SOSS
2.468876843511309,0.040025849090627785,0.6061866367807209,NIRISS_SOSS
2.4678865000847607,0.04006435918782391,0.6067698675386384,NIRISS_SOSS
2.466896167010029,0.040072718678176925,0.6068964710075822,NIRISS_SOSS
2.4659058443384243,0.040017779443939736,0.6060644229589788,NIRISS_SOSS
2.4649155321209304,0.039711444285161615,0.6014250140808076,NIRISS_SOSS
2.463925230408204,0.039924370681316955,0.6046497585621801,NIRISS_SOSS
