instrument,wavelength_um,normalized_flux,median_flux_mjy
NIRISS_SOSS,2.542186914986145,0.5390092412568019,0.03559019819963918
NIRISS_SOSS,2.5411959720919595,0.5434147537983839,0.03588108943586419
NIRISS_SOSS,2.5402050347837113,0.5607354963742299,0.037024759365904575
NIRISS_SOSS,2.539214103139317,0.567183657806372,0.03745052450280298
NIRISS_SOSS,2.538223177236304,0.5530974030846454,0.036520424313299917
NIRISS_SOSS,2.5372322571518104,0.5688284594248089,0.03755912897767758
NIRISS_SOSS,2.5362413429625827,0.5761973204954651,0.038045686917572555
NIRISS_SOSS,2.535250434744982,0.5738410261604109,0.037890103346860986
NIRISS_SOSS,2.5342595325749793,0.5744794953796818,0.037932260780016006
NIRISS_SOSS,2.533268636528161,0.573105051218206,0.0378415077161034
NIRISS_SOSS,2.532277746679728,0.5760531886437336,0.03803617004703051
NIRISS_SOSS,2.5312868631044956,0.579992039579139,0.03829624812128216
NIRISS_SOSS,2.530295985876895,0.5826673757374246,0.03847289767909314
NIRISS_SOSS,2.5293051150709744,0.5742329263767794,0.03791598009498967
NIRISS_SOSS,2.5283142507604004,0.5549584435230163,0.03664330680396877
NIRISS_SOSS,2.527323393018458,0.57510447336091,0.037973527401290355
NIRISS_SOSS,2.526332541918052,0.5671053909586956,0.03744535662736031
NIRISS_SOSS,2.525341697531706,0.5755834297777127,0.03800515237633392
NIRISS_SOSS,2.524350859931566,0.5729318391240971,0.03783007070855686
NIRISS_SOSS,2.5233600291894005,0.5845362941961666,0.038596300346940726
NIRISS_SOSS,2.5223692053766005,0.5793933084209764,0.03825671454939456
NIRISS_SOSS,2.521378388564179,0.5837419985998807,0.03854385386636648
NIRISS_SOSS,2.5203875788227768,0.5796593429597862,0.038274280522738756
NIRISS_SOSS,2.519396776222659,0.5833822677437828,0.03852010122636127
NIRISS_SOSS,2.518405980833715,0.5788825831285122,0.03822299190979382
NIRISS_SOSS,2.5174151927254638,0.5806757879708837,0.03834139528930499
NIRISS_SOSS,2.5164244119670514,0.5774284173479788,0.038126974913455056
NIRISS_SOSS,2.515433638627253,0.5772605054669567,0.038115887873255684
